Diovint spanguoli pusels 1kg,991908300000,26
Lazdyn rieut branduoliai 1kg,991911000000,23
Lazdyn rieutai su kevalu 1kg,991911100000,7
Blaniruoti lazdyn rieutai 1kg,991911200000,2
Migdol rieutai 1kg,991912000000,32
Neluktentos molig sklos 1kg,991913100000,1
Pistacij branduoliai 1kg,991915000000,1
Pistacijos kepintos ir sdytos 1kg,991915100000,36
Razinos GOLDEN 1kg,991916100000,8
Razinos 1kg,991916400000,33
Razinos JUMBO 1kg,991916500000,20
Razinos GOLDEN JUMBO 1kg,991916600000,12
Saulgr branduoliai 1kg,991918000000,14
Neluktentos saulgros dryuotos1kg,991918100000,14
Nelukt. juodos saulgros 1kg,991918200000,1
Diovintos slyvos  1kg,991919000000,2
Rieut ir razin miinys GAR2 1kg,991920000000,65
Rieut miinys GAR2,991920200000,41
Diovint vaisi miinys1 kg,991921100000,2
Migdolo rieutai skrud.su medumi1kg,991921600000,3
ems rieutai su svognais JGA,991921900000,7
ems rieut branduoliai 1kg,991922000000,15
ems rieutai be odels 1kg,991922100000,12
991922300000,991922300000,8
ems rieutai su paprika Jga 1kg,991922400000,2
ems rieutai su prieskoniais  1kg,991922500000,5
Kepinti ir sdyti ems rieutai 1kg,991922600000,12
Skrudinti ems rie.su medumi  JGA1kg,991923200000,12
Meduje skrud. lazdyn rieutai Jga1kg,991923300000,3
Cukruoti diovinti greipfrutai1kg,991926000000,8
Pekano rieutai 1 kg,991930000000,25
ems rieutai apvalkale ROIS BEER1kg,991937000000,5
ems rieutai ROIS griet.ir svog.sk.1kg,991939000000,3
Saldainiai KOKOSINIAI 1kg,992100300000,1
Saldainiai LAIMOVOJE TRULIALIA,992100500000,6
Saldainiai ZOLOTOJ STEP,992100900000,11
Sald.KONAFETTO su lazd. rie.kremu,992101300000,1
Saldainiai SLAST,992101600000,3
Saldainiai MASKA,992101700000,24
DarLeta ernosliv kremmoloko v ok.,992101800000,10
Saldainiai KROWKA KRUCHUTKA,992102100000,151
Irisas KRPY,992102300000,4
Karamel VKUSIA MIX,992102400000,13
Saldainiai CHOCO LUCK su aguonomis,992102600000,57
Saldainiai PTIJE MOLOKO,992103100000,4
Saldainiai MURKINY ZABAVY,992103300000,10
Saldainiai ATTACHE,992103400000,17
Saldainiai NEENKA egzotika,992103600000,1
Saldainiai KOROVKA Sufle1kg,992104000000,66
Saldainiai MARMELADUKAI,992104200000,5
Saldainiai TOFFINO Choco,992104900000,1
Saldainiai DETSKIJ SUVENIR,992105000000,2
Saldainiai NOMEDA,992105800000,198
Saldainiai PERGAL Cherry,992105900000,57
Saldainiai PERGAL MIX,992106000000,2
Sald.SWEET TRAVEL su karam.ir .rie.,992106600000,8
Zefyras su karamelizuotu pienu GARDUMIN,992107400000,2
Zefyras su sausaniu OZEFINA,992107500000,11
Sald. MALENKOJE IUDO SLIVONOJE,992107600000,7
Saldainiai AKLIN braki baziliko skon,992107800000,3
Sald. ELEJNYJE juod.serbent sk.1kg,992108200000,3
