emb_dist,38
emb_dist,132
emb_dist,156
emb_dist,162
emb_dist,170
emb_dist,187
som_purity_impr,36
som_purity_impr,132
som_purity_impr,156
som_purity_impr,162
som_purity_impr,170
som_purity_impr,187
